"country","date","year","sovereign_yield","mps_shock_ois2y","gov_debt_gdp","hh_held_gov_debt_gdp","hh_debt_to_gov_debt"
"FI",2009-04-01,2009,3.78,6.59999999999998,0.4413,0.10376,1.29820983457965
"FI",2009-05-01,2009,3.91,-1.4,0.4413,0.10376,1.29820983457965
"FI",2009-06-01,2009,3.98,8.9,0.4413,0.10376,1.29820983457965
"FI",2009-07-01,2009,3.77,-6.20000000000001,0.4413,0.10376,1.29820983457965
"FI",2009-08-01,2009,3.63,4.46,0.4413,0.10376,1.29820983457965
"FI",2009-09-01,2009,3.62,-5.40000000000001,0.4413,0.10376,1.29820983457965
"FI",2009-10-01,2009,3.57,-4.72000000000001,0.4413,0.10376,1.29820983457965
"FI",2009-11-01,2009,3.53,-0.260000000000016,0.4413,0.10376,1.29820983457965
"FI",2009-12-01,2009,3.46,0.17999999999998,0.4413,0.10376,1.29820983457965
"FI",2010-01-01,2010,3.49,-2.79999999999998,0.50113,0.12467,1.1753437231856
"FI",2010-02-01,2010,3.38,-2.4,0.50113,0.12467,1.1753437231856
"FI",2010-03-01,2010,3.26,0.0800000000000023,0.50113,0.12467,1.1753437231856
"FI",2010-04-01,2010,3.36,-1.08,0.50113,0.12467,1.1753437231856
"FI",2010-05-01,2010,3.03,-1,0.50113,0.12467,1.1753437231856
"FI",2010-06-01,2010,2.92,1.95,0.50113,0.12467,1.1753437231856
"FI",2010-07-01,2010,2.85,4.7,0.50113,0.12467,1.1753437231856
"FI",2010-08-01,2010,2.62,-2.21,0.50113,0.12467,1.1753437231856
"FI",2010-09-01,2010,2.58,-0.900000000000001,0.50113,0.12467,1.1753437231856
"FI",2010-10-01,2010,2.63,-0.790000000000002,0.50113,0.12467,1.1753437231856
"FI",2010-11-01,2010,2.82,-1.725,0.50113,0.12467,1.1753437231856
"FI",2010-12-01,2010,3.19,-1.48000000000001,0.50113,0.12467,1.1753437231856
"FI",2011-01-01,2011,3.27,8.19999999999999,0.52024,0.13525,1.13697524219591
"FI",2011-02-01,2011,3.41,-3,0.52024,0.13525,1.13697524219591
"FI",2011-03-01,2011,3.45,15.175,0.52024,0.13525,1.13697524219591
"FI",2011-04-01,2011,3.57,-2.45000000000002,0.52024,0.13525,1.13697524219591
"FI",2011-05-01,2011,3.32,-13.25,0.52024,0.13525,1.13697524219591
"FI",2011-06-01,2011,3.29,-6.29999999999999,0.52024,0.13525,1.13697524219591
"FI",2011-07-01,2011,3.16,2.54999999999999,0.52024,0.13525,1.13697524219591
"FI",2011-08-01,2011,2.68,-17.17,0.52024,0.13525,1.13697524219591
"FI",2011-09-01,2011,2.35,-3.99999999999999,0.52024,0.13525,1.13697524219591
"FI",2011-10-01,2011,2.51,12.4,0.52024,0.13525,1.13697524219591
"FI",2011-11-01,2011,2.54,-5.00000000000001,0.52024,0.13525,1.13697524219591
"FI",2011-12-01,2011,2.52,0.4,0.52024,0.13525,1.13697524219591
"FI",2012-01-01,2012,2.28,-1.9,0.57856,0.14809,1.05814435840708
"FI",2012-02-01,2012,2.34,1,0.57856,0.14809,1.05814435840708
"FI",2012-03-01,2012,2.31,-0.15,0.57856,0.14809,1.05814435840708
"FI",2012-04-01,2012,2.15,0.600000000000001,0.57856,0.14809,1.05814435840708
"FI",2012-05-01,2012,1.82,1.7,0.57856,0.14809,1.05814435840708
"FI",2012-06-01,2012,1.76,3.7,0.57856,0.14809,1.05814435840708
"FI",2012-07-01,2012,1.55,-6.7,0.57856,0.14809,1.05814435840708
"FI",2012-08-01,2012,1.55,1.6,0.57856,0.14809,1.05814435840708
"FI",2012-09-01,2012,1.82,0.299999999999999,0.57856,0.14809,1.05814435840708
"FI",2012-10-01,2012,1.78,0.15,0.57856,0.14809,1.05814435840708
"FI",2012-11-01,2012,1.67,1.1,0.57856,0.14809,1.05814435840708
"FI",2012-12-01,2012,1.6,-2.8,0.57856,0.14809,1.05814435840708
"FI",2013-01-01,2013,1.75,2.95,0.60812,0.15601,1.01575346970993
"FI",2013-02-01,2013,1.81,-4.55,0.60812,0.15601,1.01575346970993
"FI",2013-03-01,2013,1.61,4.05,0.60812,0.15601,1.01575346970993
"FI",2013-04-01,2013,1.51,-1.2,0.60812,0.15601,1.01575346970993
"FI",2013-05-01,2013,1.6,-2.85,0.60812,0.15601,1.01575346970993
"FI",2013-06-01,2013,1.88,4.7,0.60812,0.15601,1.01575346970993
"FI",2013-07-01,2013,1.91,-4.5,0.60812,0.15601,1.01575346970993
"FI",2013-08-01,2013,2.07,3.4,0.60812,0.15601,1.01575346970993
"FI",2013-09-01,2013,2.19,-0.45,0.60812,0.15601,1.01575346970993
"FI",2013-10-01,2013,2.04,0.2,0.60812,0.15601,1.01575346970993
"FI",2013-11-01,2013,1.94,-4.4,0.60812,0.15601,1.01575346970993
"FI",2013-12-01,2013,2.03,2.2,0.60812,0.15601,1.01575346970993
"FI",2014-01-01,2014,1.99,-1.2,0.64813,0.16594,0.968632836005123
"FI",2014-02-01,2014,1.92,4,0.64813,0.16594,0.968632836005123
"FI",2014-03-01,2014,1.91,2.65,0.64813,0.16594,0.968632836005123
"FI",2014-04-01,2014,1.84,0.899999999999998,0.64813,0.16594,0.968632836005123
"FI",2014-05-01,2014,1.69,-3.5,0.64813,0.16594,0.968632836005123
"FI",2014-06-01,2014,1.57,1.5,0.64813,0.16594,0.968632836005123
"FI",2014-07-01,2014,1.36,-0.65,0.64813,0.16594,0.968632836005123
"FI",2014-08-01,2014,1.18,0.3,0.64813,0.16594,0.968632836005123
"FI",2014-09-01,2014,1.13,-4.5,0.64813,0.16594,0.968632836005123
"FI",2014-10-01,2014,1.01,0.2,0.64813,0.16594,0.968632836005123
"FI",2014-11-01,2014,0.9,-0.4,0.64813,0.16594,0.968632836005123
"FI",2014-12-01,2014,0.89,1.1,0.64813,0.16594,0.968632836005123
"FI",2015-01-01,2015,0.62,-2.21,0.68764,0.20143,0.925920539817346
"FI",2015-02-01,2015,0.48,NA,0.68764,0.20143,0.925920539817346
"FI",2015-03-01,2015,0.39,-0.1,0.68764,0.20143,0.925920539817346
"FI",2015-04-01,2015,0.27,0.889999999999999,0.68764,0.20143,0.925920539817346
"FI",2015-05-01,2015,0.72,NA,0.68764,0.20143,0.925920539817346
"FI",2015-06-01,2015,1.01,0.795000000000001,0.68764,0.20143,0.925920539817346
"FI",2015-07-01,2015,0.95,0.47,0.68764,0.20143,0.925920539817346
"FI",2015-08-01,2015,0.82,NA,0.68764,0.20143,0.925920539817346
"FI",2015-09-01,2015,0.9,-0.720000000000001,0.68764,0.20143,0.925920539817346
"FI",2015-10-01,2015,0.81,-3.7,0.68764,0.20143,0.925920539817346
"FI",2015-11-01,2015,0.81,NA,0.68764,0.20143,0.925920539817346
"FI",2015-12-01,2015,0.86,11.57,0.68764,0.20143,0.925920539817346
"FI",2016-01-01,2016,0.78,-4.24,0.68649,0.24556,0.941892817084007
"FI",2016-02-01,2016,0.53,NA,0.68649,0.24556,0.941892817084007
"FI",2016-03-01,2016,0.53,6.3,0.68649,0.24556,0.941892817084007
"FI",2016-04-01,2016,0.46,0.1,0.68649,0.24556,0.941892817084007
"FI",2016-05-01,2016,0.45,NA,0.68649,0.24556,0.941892817084007
"FI",2016-06-01,2016,0.33,-0.4,0.68649,0.24556,0.941892817084007
"FI",2016-07-01,2016,0.12,0.4,0.68649,0.24556,0.941892817084007
"FI",2016-08-01,2016,0.06,NA,0.68649,0.24556,0.941892817084007
"FI",2016-09-01,2016,0.08,1.735,0.68649,0.24556,0.941892817084007
"FI",2016-10-01,2016,0.17,-0.4,0.68649,0.24556,0.941892817084007
"FI",2016-11-01,2016,0.41,NA,0.68649,0.24556,0.941892817084007
"FI",2016-12-01,2016,0.46,1.02,0.68649,0.24556,0.941892817084007
"FI",2017-01-01,2017,0.5,-0.374999999999998,0.66581,0.25714,0.974301978041784
"FI",2017-02-01,2017,0.52,NA,0.66581,0.25714,0.974301978041784
"FI",2017-03-01,2017,0.51,2,0.66581,0.25714,0.974301978041784
"FI",2017-04-01,2017,0.38,-0.914999999999999,0.66581,0.25714,0.974301978041784
"FI",2017-05-01,2017,0.49,NA,0.66581,0.25714,0.974301978041784
"FI",2017-06-01,2017,0.56,-0.760000944137573,0.66581,0.25714,0.974301978041784
"FI",2017-07-01,2017,0.76,-0.730001926422119,0.66581,0.25714,0.974301978041784
"FI",2017-08-01,2017,0.65,NA,0.66581,0.25714,0.974301978041784
"FI",2017-09-01,2017,0.58,0.65000057220459,0.66581,0.25714,0.974301978041784
"FI",2017-10-01,2017,0.6,-0.510001182556152,0.66581,0.25714,0.974301978041784
"FI",2017-11-01,2017,0.52,NA,0.66581,0.25714,0.974301978041784
"FI",2017-12-01,2017,0.51,0.0299990177154541,0.66581,0.25714,0.974301978041784
"FI",2018-01-01,2018,0.68,0.580000877380371,0.65358,0.27616,1.00462070442792
"FI",2018-02-01,2018,0.84,NA,0.65358,0.27616,1.00462070442792
"FI",2018-03-01,2018,0.72,-0.0349998474121094,0.65358,0.27616,1.00462070442792
"FI",2018-04-01,2018,0.69,-0.534999370574951,0.65358,0.27616,1.00462070442792
"FI",2018-05-01,2018,0.7,NA,0.65358,0.27616,1.00462070442792
"FI",2018-06-01,2018,0.63,-2.86000072956085,0.65358,0.27616,1.00462070442792
"FI",2018-07-01,2018,0.53,-0.485000014305115,0.65358,0.27616,1.00462070442792
"FI",2018-08-01,2018,0.56,NA,0.65358,0.27616,1.00462070442792
"FI",2018-09-01,2018,0.66,-0.420001149177551,0.65358,0.27616,1.00462070442792
"FI",2018-10-01,2018,0.73,-0.169999897480011,0.65358,0.27616,1.00462070442792
"FI",2018-11-01,2018,0.66,NA,0.65358,0.27616,1.00462070442792
"FI",2018-12-01,2018,0.55,-0.690001249313354,0.65358,0.27616,1.00462070442792
"FI",2019-01-01,2019,0.49,-0.619998574256897,0.65328,0.28004,1.01304188096988
"FI",2019-02-01,2019,0.39,NA,0.65328,0.28004,1.01304188096988
"FI",2019-03-01,2019,0.35,-2.15000212192535,0.65328,0.28004,1.01304188096988
"FI",2019-04-01,2019,0.34,-1.69999897480011,0.65328,0.28004,1.01304188096988
"FI",2019-05-01,2019,0.25,NA,0.65328,0.28004,1.01304188096988
"FI",2019-06-01,2019,0.05,2.88499891757965,0.65328,0.28004,1.01304188096988
"FI",2019-07-01,2019,-0.09,1.905,0.65328,0.28004,1.01304188096988
"FI",2019-08-01,2019,-0.29,NA,0.65328,0.28004,1.01304188096988
"FI",2019-09-01,2019,-0.29,7.889998,0.65328,0.28004,1.01304188096988
"FI",2019-10-01,2019,-0.21,0.244999,0.65328,0.28004,1.01304188096988
"FI",2019-11-01,2019,-0.08,NA,0.65328,0.28004,1.01304188096988
"FI",2019-12-01,2019,-0.04,0.299999,0.65328,0.28004,1.01304188096988
"FI",2020-01-01,2020,-0.07,-1.04999840259552,0.75317,0.33015,0.925820199954858
"FI",2020-02-01,2020,-0.24,NA,0.75317,0.33015,0.925820199954858
"FI",2020-03-01,2020,-0.12,6.56000375747681,0.75317,0.33015,0.925820199954858
"FI",2020-04-01,2020,0.03,-0.865000486373901,0.75317,0.33015,0.925820199954858
"FI",2020-05-01,2020,-0.12,NA,0.75317,0.33015,0.925820199954858
"FI",2020-06-01,2020,-0.18,-0.435000658035278,0.75317,0.33015,0.925820199954858
"FI",2020-07-01,2020,-0.21,-0.565004348754883,0.75317,0.33015,0.925820199954858
"FI",2020-08-01,2020,-0.25,NA,0.75317,0.33015,0.925820199954858
"FI",2020-09-01,2020,-0.29,-0.249999761581421,0.75317,0.33015,0.925820199954858
"FI",2020-10-01,2020,-0.29,-0.300002098083496,0.75317,0.33015,0.925820199954858
"FI",2020-11-01,2020,-0.29,NA,0.75317,0.33015,0.925820199954858
"FI",2020-12-01,2020,-0.29,1.38499736785889,0.75317,0.33015,0.925820199954858
"FI",2021-01-01,2021,-0.29,-0.195002555847168,0.73126,0.38498,0.941525585974892
"FI",2021-02-01,2021,-0.22,NA,0.73126,0.38498,0.941525585974892
"FI",2021-03-01,2021,-0.13,0.360000133514404,0.73126,0.38498,0.941525585974892
"FI",2021-04-01,2021,-0.08,-0.515002012252808,0.73126,0.38498,0.941525585974892
"FI",2021-05-01,2021,0.05,NA,0.73126,0.38498,0.941525585974892
"FI",2021-06-01,2021,-0.02,-0.15999972820282,0.73126,0.38498,0.941525585974892
"FI",2021-07-01,2021,-0.1,-0.245001912117004,0.73126,0.38498,0.941525585974892
"FI",2021-08-01,2021,-0.21,NA,0.73126,0.38498,0.941525585974892
"FI",2021-09-01,2021,-0.07,-0.560000538825989,0.73126,0.38498,0.941525585974892
"FI",2021-10-01,2021,0.08,-0.255000591278076,0.73126,0.38498,0.941525585974892
"FI",2021-11-01,2021,0,NA,0.73126,0.38498,0.941525585974892
"FI",2021-12-01,2021,-0.06,-2.73999869823456,0.73126,0.38498,0.941525585974892
"FI",2022-01-01,2022,0.18,NA,0.73964,0.37746,0.900302850035152
"FI",2022-02-01,2022,0.51,9.40500013530254,0.73964,0.37746,0.900302850035152
"FI",2022-03-01,2022,0.72,7.6000003144145,0.73964,0.37746,0.900302850035152
"FI",2022-04-01,2022,1.18,-6.72000050544739,0.73964,0.37746,0.900302850035152
"FI",2022-05-01,2022,1.43,NA,0.73964,0.37746,0.900302850035152
"FI",2022-06-01,2022,2.06,8.86499881744385,0.73964,0.37746,0.900302850035152
"FI",2022-07-01,2022,1.72,3.94999980926514,0.73964,0.37746,0.900302850035152
"FI",2022-08-01,2022,1.63,NA,0.73964,0.37746,0.900302850035152
"FI",2022-09-01,2022,2.53,7.24999904632568,0.73964,0.37746,0.900302850035152
"FI",2022-10-01,2022,2.9,-17.17,0.73964,0.37746,0.900302850035152
"FI",2022-11-01,2022,2.69,NA,0.73964,0.37746,0.900302850035152
"FI",2022-12-01,2022,2.71,15.175,0.73964,0.37746,0.900302850035152
"FI",2023-01-01,2023,2.77,NA,0.77084,0.3578,0.83973327798246
"FI",2023-02-01,2023,2.94,-9.00001525878906,0.77084,0.3578,0.83973327798246
"FI",2023-03-01,2023,2.98,4.94999885559082,0.77084,0.3578,0.83973327798246
"FI",2023-04-01,2023,2.96,NA,0.77084,0.3578,0.83973327798246
"FI",2023-05-01,2023,2.98,-6.85000419616699,0.77084,0.3578,0.83973327798246
"FI",2023-06-01,2023,3,-0.830006599426269,0.77084,0.3578,0.83973327798246
"FI",2023-07-01,2023,3.07,-4.70001697540283,0.77084,0.3578,0.83973327798246
"FI",2023-08-01,2023,3.15,NA,0.77084,0.3578,0.83973327798246
"FI",2023-09-01,2023,3.25,-0.300002098083496,0.77084,0.3578,0.83973327798246
"FI",2023-10-01,2023,3.47,-5.83500862121582,0.77084,0.3578,0.83973327798246
"FI",2023-11-01,2023,3.2,NA,0.77084,0.3578,0.83973327798246
"FI",2023-12-01,2023,2.68,4.79497909545898,0.77084,0.3578,0.83973327798246
"FI",2024-01-01,2024,2.8,-9.20498371124268,0.82456,0.36056,0.775201319491608
"FI",2024-02-01,2024,2.88,NA,0.82456,0.36056,0.775201319491608
"FI",2024-03-01,2024,2.85,-2.60999202728271,0.82456,0.36056,0.775201319491608
"FI",2024-04-01,2024,2.94,-1.0699987411499,0.82456,0.36056,0.775201319491608
"FI",2024-05-01,2024,3,NA,0.82456,0.36056,0.775201319491608
"FI",2024-06-01,2024,3.05,3.29499244689941,0.82456,0.36056,0.775201319491608
"FI",2024-07-01,2024,3,-3.66499423980713,0.82456,0.36056,0.775201319491608
"FI",2024-08-01,2024,2.78,NA,0.82456,0.36056,0.775201319491608
"FI",2024-09-01,2024,2.72,0.785017013549805,0.82456,0.36056,0.775201319491608
"FI",2024-10-01,2024,2.75,-3.29999923706055,0.82456,0.36056,0.775201319491608
"FI",2024-11-01,2024,2.81,NA,0.82456,0.36056,0.775201319491608
"FI",2024-12-01,2024,2.65,3.29999923706055,0.82456,0.36056,0.775201319491608
"FI",2025-01-01,2025,2.95,-3.34997177124023,NA,NA,NA
"FI",2025-02-01,2025,2.82,NA,NA,NA,NA
"FI",2025-03-01,2025,3.12,5.75001239776611,NA,NA,NA
"FI",2025-04-01,2025,2.94,-10.5999946594238,NA,NA,NA
"FI",2025-05-01,2025,2.95,NA,NA,NA,NA
"FI",2025-06-01,2025,2.9,6.00000619888306,NA,NA,NA
"FI",2025-07-01,2025,3.07,4.10000085830688,NA,NA,NA
"FI",2025-08-01,2025,3.09,NA,NA,NA,NA
"FI",2025-09-01,2025,3.09,-3.12999486923218,NA,NA,NA
"FI",2025-10-01,2025,3.013,-0.849997997283936,NA,NA,NA
"FR",1980-01-01,1980,11.68,NA,NA,NA,NA
"FR",1980-02-01,1980,13.4,NA,NA,NA,NA
"FR",1980-03-01,1980,13.47,NA,NA,NA,NA
"FR",1980-04-01,1980,13.02,NA,NA,NA,NA
"FR",1980-05-01,1980,12.91,NA,NA,NA,NA
"FR",1980-06-01,1980,12.93,NA,NA,NA,NA
"FR",1980-07-01,1980,12.89,NA,NA,NA,NA
"FR",1980-08-01,1980,12.84,NA,NA,NA,NA
"FR",1980-09-01,1980,13.26,NA,NA,NA,NA
"FR",1980-10-01,1980,13.73,NA,NA,NA,NA
"FR",1980-11-01,1980,13.71,NA,NA,NA,NA
"FR",1980-12-01,1980,13.69,NA,NA,NA,NA
"FR",1981-01-01,1981,13.88,NA,NA,NA,NA
"FR",1981-02-01,1981,14.36,NA,NA,NA,NA
"FR",1981-03-01,1981,14.26,NA,NA,NA,NA
"FR",1981-04-01,1981,14.3,NA,NA,NA,NA
"FR",1981-05-01,1981,16.4034,NA,NA,NA,NA
"FR",1981-06-01,1981,16.4034,NA,NA,NA,NA
"FR",1981-07-01,1981,16.4034,NA,NA,NA,NA
"FR",1981-08-01,1981,16.4034,NA,NA,NA,NA
"FR",1981-09-01,1981,16.4034,NA,NA,NA,NA
"FR",1981-10-01,1981,16.4034,NA,NA,NA,NA
"FR",1981-11-01,1981,16.4,NA,NA,NA,NA
"FR",1981-12-01,1981,16.14,NA,NA,NA,NA
"FR",1982-01-01,1982,16.07,NA,NA,NA,NA
"FR",1982-02-01,1982,16.15,NA,NA,NA,NA
"FR",1982-03-01,1982,16.12,NA,NA,NA,NA
"FR",1982-04-01,1982,16.08,NA,NA,NA,NA
"FR",1982-05-01,1982,15.83,NA,NA,NA,NA
"FR",1982-06-01,1982,15.88,NA,NA,NA,NA
"FR",1982-07-01,1982,15.71,NA,NA,NA,NA
"FR",1982-08-01,1982,15.3,NA,NA,NA,NA
"FR",1982-09-01,1982,15.61,NA,NA,NA,NA
"FR",1982-10-01,1982,15.18,NA,NA,NA,NA
"FR",1982-11-01,1982,15.14,NA,NA,NA,NA
"FR",1982-12-01,1982,14.72,NA,NA,NA,NA
"FR",1983-01-01,1983,14.15,NA,NA,NA,NA
"FR",1983-02-01,1983,14.16,NA,NA,NA,NA
"FR",1983-03-01,1983,13.72,NA,NA,NA,NA
"FR",1983-04-01,1983,13.72,NA,NA,NA,NA
"FR",1983-05-01,1983,13.73,NA,NA,NA,NA
"FR",1983-06-01,1983,13.67,NA,NA,NA,NA
"FR",1983-07-01,1983,13.13,NA,NA,NA,NA
"FR",1983-08-01,1983,13.21,NA,NA,NA,NA
"FR",1983-09-01,1983,13.4,NA,NA,NA,NA
"FR",1983-10-01,1983,13.42,NA,NA,NA,NA
"FR",1983-11-01,1983,13.41,NA,NA,NA,NA
"FR",1983-12-01,1983,13.32,NA,NA,NA,NA
"FR",1984-01-01,1984,13.01,NA,NA,NA,NA
"FR",1984-02-01,1984,13.05,NA,NA,NA,NA
"FR",1984-03-01,1984,13.11,NA,NA,NA,NA
"FR",1984-04-01,1984,12.85,NA,NA,NA,NA
"FR",1984-05-01,1984,12.96,NA,NA,NA,NA
"FR",1984-06-01,1984,13.12,NA,NA,NA,NA
"FR",1984-07-01,1984,12.93,NA,NA,NA,NA
"FR",1984-08-01,1984,12.48,NA,NA,NA,NA
"FR",1984-09-01,1984,12.01,NA,NA,NA,NA
"FR",1984-10-01,1984,10.86,NA,NA,NA,NA
"FR",1984-11-01,1984,11.7,NA,NA,NA,NA
"FR",1984-12-01,1984,11.79,NA,NA,NA,NA
"FR",1985-01-01,1985,11.38,NA,NA,NA,NA
"FR",1985-02-01,1985,11.61,NA,NA,NA,NA
"FR",1985-03-01,1985,11.56,NA,NA,NA,NA
"FR",1985-04-01,1985,11.23,NA,NA,NA,NA
"FR",1985-05-01,1985,11.04,NA,NA,NA,NA
"FR",1985-06-01,1985,11.14,NA,NA,NA,NA
"FR",1985-07-01,1985,10.99,NA,NA,NA,NA
"FR",1985-08-01,1985,11.06,NA,NA,NA,NA
"FR",1985-09-01,1985,11.17,NA,NA,NA,NA
"FR",1985-10-01,1985,10.96,NA,NA,NA,NA
"FR",1985-11-01,1985,10.71,NA,NA,NA,NA
"FR",1985-12-01,1985,10.63,NA,NA,NA,NA
"FR",1986-01-01,1986,10.18,NA,NA,NA,NA
"FR",1986-02-01,1986,9.94,NA,NA,NA,NA
"FR",1986-03-01,1986,8.92,NA,NA,NA,NA
"FR",1986-04-01,1986,8.04,NA,NA,NA,NA
"FR",1986-05-01,1986,7.88,NA,NA,NA,NA
"FR",1986-06-01,1986,8.27,NA,NA,NA,NA
"FR",1986-07-01,1986,7.94,NA,NA,NA,NA
"FR",1986-08-01,1986,7.76,NA,NA,NA,NA
"FR",1986-09-01,1986,7.88,NA,NA,NA,NA
"FR",1986-10-01,1986,8.39,NA,NA,NA,NA
"FR",1986-11-01,1986,8.63,NA,NA,NA,NA
"FR",1986-12-01,1986,8.7,NA,NA,NA,NA
"FR",1987-01-01,1987,8.86,NA,NA,NA,NA
"FR",1987-02-01,1987,9.21,NA,NA,NA,NA
"FR",1987-03-01,1987,8.69,NA,NA,NA,NA
"FR",1987-04-01,1987,8.63,NA,NA,NA,NA
"FR",1987-05-01,1987,8.88,NA,NA,NA,NA
"FR",1987-06-01,1987,9.29,NA,NA,NA,NA
"FR",1987-07-01,1987,9.37,NA,NA,NA,NA
"FR",1987-08-01,1987,9.81,NA,NA,NA,NA
"FR",1987-09-01,1987,10.23,NA,NA,NA,NA
"FR",1987-10-01,1987,10.75,NA,NA,NA,NA
"FR",1987-11-01,1987,10.02,NA,NA,NA,NA
"FR",1987-12-01,1987,10,NA,NA,NA,NA
"FR",1988-01-01,1988,9.83,NA,NA,NA,NA
"FR",1988-02-01,1988,9.13,NA,NA,NA,NA
"FR",1988-03-01,1988,9.28,NA,NA,NA,NA
"FR",1988-04-01,1988,9.2,NA,NA,NA,NA
"FR",1988-05-01,1988,9.25,NA,NA,NA,NA
"FR",1988-06-01,1988,8.94,NA,NA,NA,NA
"FR",1988-07-01,1988,8.94,NA,NA,NA,NA
"FR",1988-08-01,1988,9.21,NA,NA,NA,NA
"FR",1988-09-01,1988,9.01,NA,NA,NA,NA
"FR",1988-10-01,1988,8.77,NA,NA,NA,NA
"FR",1988-11-01,1988,8.75,NA,NA,NA,NA
"FR",1988-12-01,1988,8.7,NA,NA,NA,NA
"FR",1989-01-01,1989,8.58,NA,NA,NA,NA
"FR",1989-02-01,1989,9.03,NA,NA,NA,NA
"FR",1989-03-01,1989,9.1,NA,NA,NA,NA
"FR",1989-04-01,1989,8.84,NA,NA,NA,NA
"FR",1989-05-01,1989,8.8,NA,NA,NA,NA
"FR",1989-06-01,1989,8.69,NA,NA,NA,NA
"FR",1989-07-01,1989,8.58,NA,NA,NA,NA
"FR",1989-08-01,1989,8.38,NA,NA,NA,NA
"FR",1989-09-01,1989,8.56,NA,NA,NA,NA
"FR",1989-10-01,1989,8.82,NA,NA,NA,NA
"FR",1989-11-01,1989,9.06,NA,NA,NA,NA
"FR",1989-12-01,1989,9.12,NA,NA,NA,NA
"FR",1990-01-01,1990,9.55,NA,NA,NA,NA
"FR",1990-02-01,1990,10.03,NA,NA,NA,NA
"FR",1990-03-01,1990,10.01,NA,NA,NA,NA
"FR",1990-04-01,1990,9.62,NA,NA,NA,NA
"FR",1990-05-01,1990,9.57,NA,NA,NA,NA
"FR",1990-06-01,1990,9.72,NA,NA,NA,NA
"FR",1990-07-01,1990,9.59,NA,NA,NA,NA
"FR",1990-08-01,1990,10.12,NA,NA,NA,NA
"FR",1990-09-01,1990,10.48,NA,NA,NA,NA
"FR",1990-10-01,1990,10.38,NA,NA,NA,NA
"FR",1990-11-01,1990,10.2,NA,NA,NA,NA
"FR",1990-12-01,1990,9.92,NA,NA,NA,NA
"FR",1991-01-01,1991,9.8,NA,NA,NA,NA
"FR",1991-02-01,1991,9.14,NA,NA,NA,NA
"FR",1991-03-01,1991,9.06,NA,NA,NA,NA
"FR",1991-04-01,1991,8.89,NA,NA,NA,NA
"FR",1991-05-01,1991,8.87,NA,NA,NA,NA
"FR",1991-06-01,1991,9.12,NA,NA,NA,NA
"FR",1991-07-01,1991,9.16,NA,NA,NA,NA
"FR",1991-08-01,1991,9.09,NA,NA,NA,NA
"FR",1991-09-01,1991,8.88,NA,NA,NA,NA
"FR",1991-10-01,1991,8.8,NA,NA,NA,NA
"FR",1991-11-01,1991,8.83,NA,NA,NA,NA
"FR",1991-12-01,1991,8.8,NA,NA,NA,NA
"FR",1992-01-01,1992,8.45,NA,NA,NA,NA
"FR",1992-02-01,1992,8.5,NA,NA,NA,NA
"FR",1992-03-01,1992,8.64,NA,NA,NA,NA
"FR",1992-04-01,1992,8.7,NA,NA,NA,NA
"FR",1992-05-01,1992,8.57,NA,NA,NA,NA
"FR",1992-06-01,1992,8.74,NA,NA,NA,NA
"FR",1992-07-01,1992,8.91,NA,NA,NA,NA
"FR",1992-08-01,1992,9.04,NA,NA,NA,NA
"FR",1992-09-01,1992,8.74,NA,NA,NA,NA
"FR",1992-10-01,1992,8.42,NA,NA,NA,NA
"FR",1992-11-01,1992,8.13,NA,NA,NA,NA
"FR",1992-12-01,1992,8.2,NA,NA,NA,NA
"FR",1993-01-01,1993,7.92,NA,NA,NA,NA
"FR",1993-02-01,1993,7.77,NA,NA,NA,NA
"FR",1993-03-01,1993,7.33,NA,NA,NA,NA
"FR",1993-04-01,1993,7.15,NA,NA,NA,NA
"FR",1993-05-01,1993,7.18,NA,NA,NA,NA
"FR",1993-06-01,1993,6.95,NA,NA,NA,NA
"FR",1993-07-01,1993,6.76,NA,NA,NA,NA
"FR",1993-08-01,1993,6.31,NA,NA,NA,NA
"FR",1993-09-01,1993,6.13,NA,NA,NA,NA
"FR",1993-10-01,1993,5.96,NA,NA,NA,NA
"FR",1993-11-01,1993,6.04,NA,NA,NA,NA
"FR",1993-12-01,1993,5.8,NA,NA,NA,NA
"FR",1994-01-01,1994,5.67,NA,NA,NA,NA
"FR",1994-02-01,1994,5.94,NA,NA,NA,NA
"FR",1994-03-01,1994,6.37,NA,NA,NA,NA
"FR",1994-04-01,1994,6.69,NA,NA,NA,NA
"FR",1994-05-01,1994,6.97,NA,NA,NA,NA
"FR",1994-06-01,1994,7.49,NA,NA,NA,NA
"FR",1994-07-01,1994,7.4,NA,NA,NA,NA
"FR",1994-08-01,1994,7.61,NA,NA,NA,NA
"FR",1994-09-01,1994,8.1,NA,NA,NA,NA
"FR",1994-10-01,1994,8.19,NA,NA,NA,NA
"FR",1994-11-01,1994,8.14,NA,NA,NA,NA
"FR",1994-12-01,1994,8.02,NA,NA,NA,NA
"FR",1995-01-01,1995,8.23,NA,0.57805,0.37726,NA
"FR",1995-02-01,1995,8.01,NA,0.57805,0.37726,NA
"FR",1995-03-01,1995,8.02,NA,0.57805,0.37726,NA
"FR",1995-04-01,1995,7.82,NA,0.57805,0.37726,NA
"FR",1995-05-01,1995,7.52,NA,0.57805,0.37726,NA
"FR",1995-06-01,1995,7.45,NA,0.57805,0.37726,NA
"FR",1995-07-01,1995,7.43,NA,0.57805,0.37726,NA
